case,T,J,value
policy,T0298,HR_S-near,0.005779194630872484
policy,T0298,HR_S-far,0.005779194630872484
policy,T0298,HR_M-near,0.005156287425149702
policy,T0298,HR_M-far,0.005156287425149702
policy,T0298,HR_L-near,0.004658371652691371
policy,T0298,HR_L-far,0.004658371652691371
policy,T0418,CHP_coal,0.5880362264150943
policy,T0418,CHP_muniwaste,0.19480901077375123
policy,T0418,CHP_natgas,0.5510247349823321
policy,T0418,HOB_elec,0.040674747474747475
policy,T0418,HOB_gasoil,0.2589902912621359
policy,T0418,HOB_muniwaste,0.14488636363636362
policy,T0418,HOB_natgas,0.1974757281553398
policy,T0418,HP_ambient,0.018081724292770544
policy,T0418,HP_industry,0.014239038189533239
policy,T0418,HR_S-near,0.013512751677852349
policy,T0418,HR_S-far,0.013512751677852349
policy,T0418,HR_M-near,0.0120562874251497
policy,T0418,HR_M-far,0.0120562874251497
policy,T0418,HR_L-near,0.010892074655125776
policy,T0418,HR_L-far,0.010892074655125776
policy,T0538,CHP_coal,0.5880362264150943
policy,T0538,CHP_muniwaste,0.19480901077375123
policy,T0538,CHP_natgas,0.5510247349823321
policy,T0538,HOB_elec,0.06672121212121213
policy,T0538,HOB_gasoil,0.2589902912621359
policy,T0538,HOB_muniwaste,0.14488636363636362
policy,T0538,HOB_natgas,0.1974757281553398
policy,T0538,HP_ambient,0.029409617097061445
policy,T0538,HP_industry,0.023357142857142858
policy,T0538,HR_S-near,0.02216577181208054
policy,T0538,HR_S-far,0.02216577181208054
policy,T0538,HR_M-near,0.01977664670658683
policy,T0538,HR_M-far,0.01977664670658683
policy,T0538,HR_L-near,0.01786691912361374
policy,T0538,HR_L-far,0.01786691912361374
policy,T0658,CHP_coal,0.5880362264150943
policy,T0658,CHP_muniwaste,0.19480901077375123
policy,T0658,CHP_natgas,0.5510247349823321
policy,T0658,HOB_elec,0.03060606060606061
policy,T0658,HOB_gasoil,0.2589902912621359
policy,T0658,HOB_muniwaste,0.14488636363636362
policy,T0658,HOB_natgas,0.1974757281553398
policy,T0658,HP_ambient,0.01388634280476627
policy,T0658,HP_industry,0.010714285714285714
policy,T0658,HR_S-near,0.01016778523489933
policy,T0658,HR_S-far,0.01016778523489933
policy,T0658,HR_M-near,0.009071856287425151
policy,T0658,HR_M-far,0.009071856287425151
policy,T0658,HR_L-near,0.008195834460373275
policy,T0658,HR_L-far,0.008195834460373275
policy,T0778,CHP_coal,0.5880362264150943
policy,T0778,CHP_muniwaste,0.19480901077375123
policy,T0778,CHP_natgas,0.5510247349823321
policy,T0778,HOB_elec,0.030921212121212124
policy,T0778,HOB_gasoil,0.2589902912621359
policy,T0778,HOB_muniwaste,0.14488636363636362
policy,T0778,HOB_natgas,0.1974757281553398
policy,T0778,HP_ambient,0.013745846430175124
policy,T0778,HP_industry,0.010824611032531824
policy,T0778,HR_S-near,0.010272483221476511
policy,T0778,HR_S-far,0.010272483221476511
policy,T0778,HR_M-near,0.009165269461077845
policy,T0778,HR_M-far,0.009165269461077845
policy,T0778,HR_L-near,0.008280227211252366
policy,T0778,HR_L-far,0.008280227211252366
policy,T0898,CHP_coal,0.5880362264150943
policy,T0898,CHP_muniwaste,0.19480901077375123
policy,T0898,CHP_natgas,0.5510247349823321
policy,T0898,HOB_elec,0.06115454545454546
policy,T0898,HOB_gasoil,0.2589902912621359
policy,T0898,HOB_muniwaste,0.14488636363636362
policy,T0898,HOB_natgas,0.1974757281553398
policy,T0898,HP_ambient,0.027519545454545453
policy,T0898,HP_industry,0.021408415841584157
policy,T0898,HR_S-near,0.020316442953020136
policy,T0898,HR_S-far,0.020316442953020136
policy,T0898,HR_M-near,0.018126646706586827
policy,T0898,HR_M-far,0.018126646706586827
policy,T0898,HR_L-near,0.016376251014335947
policy,T0898,HR_L-far,0.016376251014335947
policy,T1018,CHP_coal,0.5880362264150943
policy,T1018,CHP_muniwaste,0.19480901077375123
policy,T1018,CHP_natgas,0.5510247349823321
policy,T1018,HOB_elec,0.01907878787878788
policy,T1018,HOB_gasoil,0.2589902912621359
policy,T1018,HOB_muniwaste,0.14488636363636362
policy,T1018,HOB_natgas,0.1974757281553398
policy,T1018,HP_ambient,0.007811414392059552
policy,T1018,HP_industry,0.006678925035360678
policy,T1018,HR_S-near,0.006338255033557047
policy,T1018,HR_S-far,0.006338255033557047
policy,T1018,HR_M-near,0.005655089820359282
policy,T1018,HR_M-far,0.005655089820359282
policy,T1018,HR_L-near,0.0051090073032188255
policy,T1018,HR_L-far,0.0051090073032188255
policy,T1138,CHP_coal,0.5880362264150943
policy,T1138,CHP_muniwaste,0.19480901077375123
policy,T1138,CHP_natgas,0.5510247349823321
policy,T1138,HOB_elec,0.014690909090909091
policy,T1138,HOB_gasoil,0.2589902912621359
policy,T1138,HOB_muniwaste,0.14488636363636362
policy,T1138,HOB_natgas,0.1974757281553398
policy,T1138,HP_ambient,0.006113493064312736
policy,T1138,HP_industry,0.005142857142857143
policy,T1138,HR_S-near,0.004880536912751678
policy,T1138,HR_S-far,0.004880536912751678
policy,T1138,HR_M-near,0.004354491017964072
policy,T1138,HR_M-far,0.004354491017964072
policy,T1138,HR_L-near,0.003934000540979172
policy,T1138,HR_L-far,0.003934000540979172
policy,T1258,CHP_coal,0.5880362264150943
policy,T1258,CHP_muniwaste,0.19480901077375123
policy,T1258,CHP_natgas,0.5510247349823321
policy,T1258,HOB_elec,0.05066060606060606
policy,T1258,HOB_gasoil,0.2589902912621359
policy,T1258,HOB_muniwaste,0.14488636363636362
policy,T1258,HOB_natgas,0.1974757281553398
policy,T1258,HP_ambient,0.021646094087181697
policy,T1258,HP_industry,0.017734794908062235
policy,T1258,HR_S-near,0.01683020134228188
policy,T1258,HR_S-far,0.01683020134228188
policy,T1258,HR_M-near,0.01501616766467066
policy,T1258,HR_M-far,0.01501616766467066
policy,T1258,HR_L-near,0.0135661347038139
policy,T1258,HR_L-far,0.0135661347038139
policy,T1378,CHP_coal,0.5880362264150943
policy,T1378,CHP_muniwaste,0.19480901077375123
policy,T1378,CHP_natgas,0.5510247349823321
policy,T1378,HOB_elec,0.07574343434343435
policy,T1378,HOB_gasoil,0.2589902912621359
policy,T1378,HOB_muniwaste,0.14488636363636362
policy,T1378,HOB_natgas,0.1974757281553398
policy,T1378,HP_ambient,0.03274497816593887
policy,T1378,HP_industry,0.02629242636746143
policy,T1378,HR_S-near,0.02493714665779847
policy,T1378,HR_S-far,0.02493714665779847
policy,T1378,HR_M-near,0.022244437852269355
policy,T1378,HR_M-far,0.022244437852269355
policy,T1378,HR_L-near,0.020098097024926292
policy,T1378,HR_L-far,0.020098097024926292
policy,T1498,CHP_coal,0.5880362264150943
policy,T1498,CHP_muniwaste,0.19480901077375123
policy,T1498,CHP_natgas,0.5510247349823321
policy,T1498,HOB_elec,0.01824444444444445
policy,T1498,HOB_gasoil,0.2589902912621359
policy,T1498,HOB_muniwaste,0.14488636363636362
policy,T1498,HOB_natgas,0.1974757281553398
policy,T1498,HP_ambient,0.007808906182447038
policy,T1498,HP_industry,0.006333099579242637
policy,T1498,HR_S-near,0.006006651147322913
policy,T1498,HR_S-far,0.006006651147322913
policy,T1498,HR_M-near,0.005358053989913973
policy,T1498,HR_M-far,0.005358053989913973
policy,T1498,HR_L-near,0.0048410613776467435
policy,T1498,HR_L-far,0.0048410613776467435
policy,T1618,CHP_coal,0.5880362264150943
policy,T1618,CHP_muniwaste,0.19480901077375123
policy,T1618,CHP_natgas,0.5510247349823321
policy,T1618,HOB_elec,0.13304848484848486
policy,T1618,HOB_gasoil,0.2589902912621359
policy,T1618,HOB_muniwaste,0.14488636363636362
policy,T1618,HOB_natgas,0.1974757281553398
policy,T1618,HP_ambient,0.05882894149173739
policy,T1618,HP_industry,0.04618443197755961
policy,T1618,HR_S-near,0.04380379115397406
policy,T1618,HR_S-far,0.04380379115397406
policy,T1618,HR_M-near,0.039073865321862945
policy,T1618,HR_M-far,0.039073865321862945
policy,T1618,HR_L-near,0.035303671937818276
policy,T1618,HR_L-far,0.035303671937818276
policy,T1738,CHP_coal,0.5880362264150943
policy,T1738,CHP_muniwaste,0.19480901077375123
policy,T1738,CHP_natgas,0.5510247349823321
policy,T1738,HOB_elec,0.024723232323232328
policy,T1738,HOB_gasoil,0.2589902912621359
policy,T1738,HOB_muniwaste,0.14488636363636362
policy,T1738,HOB_natgas,0.1974757281553398
policy,T1738,HP_ambient,0.009861402095084609
policy,T1738,HP_industry,0.008501563042723167
policy,T1738,HR_S-near,0.008056616194865043
policy,T1738,HR_S-far,0.008056616194865043
policy,T1738,HR_M-near,0.0071903642773207994
policy,T1738,HR_M-far,0.0071903642773207994
policy,T1738,HR_L-near,0.006495753715498939
policy,T1738,HR_L-far,0.006495753715498939
policy,T1858,CHP_coal,0.5880362264150943
policy,T1858,CHP_muniwaste,0.19480901077375123
policy,T1858,CHP_natgas,0.5510247349823321
policy,T1858,HOB_elec,0.033706060606060614
policy,T1858,HOB_gasoil,0.2589902912621359
policy,T1858,HOB_muniwaste,0.14488636363636362
policy,T1858,HOB_natgas,0.1974757281553398
policy,T1858,HP_ambient,0.014008816120906802
policy,T1858,HP_industry,0.011490702479338845
policy,T1858,HR_S-near,0.010883561643835618
policy,T1858,HR_S-far,0.010883561643835618
policy,T1858,HR_M-near,0.009711583236321306
policy,T1858,HR_M-far,0.009711583236321306
policy,T1858,HR_L-near,0.008772082018927447
policy,T1858,HR_L-far,0.008772082018927447
policy,T1978,CHP_coal,0.5880362264150943
policy,T1978,CHP_muniwaste,0.19480901077375123
policy,T1978,CHP_natgas,0.5510247349823321
policy,T1978,HOB_elec,0.02176060606060606
policy,T1978,HOB_gasoil,0.2589902912621359
policy,T1978,HOB_muniwaste,0.14488636363636362
policy,T1978,HOB_natgas,0.1974757281553398
policy,T1978,HP_ambient,0.008736009732360096
policy,T1978,HP_industry,0.007418388429752067
policy,T1978,HR_S-near,0.00702641878669276
policy,T1978,HR_S-far,0.00702641878669276
policy,T1978,HR_M-near,0.006269790454016298
policy,T1978,HR_M-far,0.006269790454016298
policy,T1978,HR_L-near,0.0056632492113564675
policy,T1978,HR_L-far,0.0056632492113564675
policy,T2098,CHP_coal,0.5880362264150943
policy,T2098,CHP_muniwaste,0.19480901077375123
policy,T2098,CHP_natgas,0.5510247349823321
policy,T2098,HOB_elec,0.041174747474747475
policy,T2098,HOB_gasoil,0.2589902912621359
policy,T2098,HOB_muniwaste,0.14488636363636362
policy,T2098,HOB_natgas,0.1974757281553398
policy,T2098,HP_ambient,0.017294442087399234
policy,T2098,HP_industry,0.01403684573002755
policy,T2098,HR_S-near,0.013295172863666016
policy,T2098,HR_S-far,0.013295172863666016
policy,T2098,HR_M-near,0.01186350407450524
policy,T2098,HR_M-far,0.01186350407450524
policy,T2098,HR_L-near,0.010715825446898003
policy,T2098,HR_L-far,0.010715825446898003
policy,T2218,CHP_coal,0.5880362264150943
policy,T2218,CHP_muniwaste,0.19480901077375123
policy,T2218,CHP_natgas,0.5510247349823321
policy,T2218,HOB_elec,0.03170808080808081
policy,T2218,HOB_gasoil,0.2589902912621359
policy,T2218,HOB_muniwaste,0.14488636363636362
policy,T2218,HOB_natgas,0.1974757281553398
policy,T2218,HP_ambient,0.013654197477163985
policy,T2218,HP_industry,0.010709996588195157
policy,T2218,HR_S-near,0.010142487883683361
policy,T2218,HR_S-far,0.010142487883683361
policy,T2218,HR_M-near,0.009049005477082733
policy,T2218,HR_M-far,0.009049005477082733
policy,T2218,HR_L-near,0.008174739583333335
policy,T2218,HR_L-far,0.008174739583333335
policy,T2338,CHP_coal,0.5880362264150943
policy,T2338,CHP_muniwaste,0.19480901077375123
policy,T2338,CHP_natgas,0.5510247349823321
policy,T2338,HOB_elec,0.02467171717171717
policy,T2338,HOB_gasoil,0.2589902912621359
policy,T2338,HOB_muniwaste,0.14488636363636362
policy,T2338,HOB_natgas,0.1974757281553398
policy,T2338,HP_ambient,0.009888663967611335
policy,T2338,HP_industry,0.008333333333333333
policy,T2338,HR_S-near,0.007891760904684976
policy,T2338,HR_S-far,0.007891760904684976
policy,T2338,HR_M-near,0.0070409339867396935
policy,T2338,HR_M-far,0.0070409339867396935
policy,T2338,HR_L-near,0.006360677083333334
policy,T2338,HR_L-far,0.006360677083333334
policy,T2458,CHP_coal,0.5880362264150943
policy,T2458,CHP_muniwaste,0.19480901077375123
policy,T2458,CHP_natgas,0.5510247349823321
policy,T2458,HOB_elec,0.024542424242424244
policy,T2458,HOB_gasoil,0.2589902912621359
policy,T2458,HOB_muniwaste,0.14488636363636362
policy,T2458,HOB_natgas,0.1974757281553398
policy,T2458,HP_ambient,0.00956198347107438
policy,T2458,HP_industry,0.00821122000675904
policy,T2458,HR_S-near,0.007767583120204604
policy,T2458,HR_S-far,0.007767583120204604
policy,T2458,HR_M-near,0.006932097004279601
policy,T2458,HR_M-far,0.006932097004279601
policy,T2458,HR_L-near,0.006263727764887857
policy,T2458,HR_L-far,0.006263727764887857
policy,T2578,CHP_coal,0.5880362264150943
policy,T2578,CHP_muniwaste,0.19480901077375123
policy,T2578,CHP_natgas,0.5510247349823321
policy,T2578,HOB_elec,0.02534747474747475
policy,T2578,HOB_gasoil,0.2589902912621359
policy,T2578,HOB_muniwaste,0.14488636363636362
policy,T2578,HOB_natgas,0.1974757281553398
policy,T2578,HP_ambient,0.009703789636504255
policy,T2578,HP_industry,0.008403884795713329
policy,T2578,HR_S-near,0.0079461684610513
policy,T2578,HR_S-far,0.0079461684610513
policy,T2578,HR_M-near,0.007090703588584346
policy,T2578,HR_M-far,0.007090703588584346
policy,T2578,HR_L-near,0.006406433495021701
policy,T2578,HR_L-far,0.006406433495021701
policy,T2698,CHP_coal,0.5880362264150943
policy,T2698,CHP_muniwaste,0.19480901077375123
policy,T2698,CHP_natgas,0.5510247349823321
policy,T2698,HOB_elec,0.027637373737373738
policy,T2698,HOB_gasoil,0.2589902912621359
policy,T2698,HOB_muniwaste,0.14488636363636362
policy,T2698,HOB_natgas,0.1974757281553398
policy,T2698,HP_ambient,0.010340513983371127
policy,T2698,HP_industry,0.009163094440723375
policy,T2698,HR_S-near,0.008664027865737809
policy,T2698,HR_S-far,0.008664027865737809
policy,T2698,HR_M-near,0.0077312800226052554
policy,T2698,HR_M-far,0.0077312800226052554
policy,T2698,HR_L-near,0.00698519274955323
policy,T2698,HR_L-far,0.00698519274955323
policy,T2818,CHP_coal,0.5880362264150943
policy,T2818,CHP_muniwaste,0.19480901077375123
policy,T2818,CHP_natgas,0.5510247349823321
policy,T2818,HOB_elec,0.03140606060606061
policy,T2818,HOB_gasoil,0.2589902912621359
policy,T2818,HOB_muniwaste,0.14488636363636362
policy,T2818,HOB_natgas,0.1974757281553398
policy,T2818,HP_ambient,0.012102763721292332
policy,T2818,HP_industry,0.010315859323158594
policy,T2818,HR_S-near,0.009746708463949845
policy,T2818,HR_S-far,0.009746708463949845
policy,T2818,HR_M-near,0.008699496362618915
policy,T2818,HR_M-far,0.008699496362618915
policy,T2818,HR_L-near,0.007859453993933266
policy,T2818,HR_L-far,0.007859453993933266
policy,T2938,CHP_coal,0.5880362264150943
policy,T2938,CHP_muniwaste,0.19480901077375123
policy,T2938,CHP_natgas,0.5510247349823321
policy,T2938,HOB_elec,0.03562121212121212
policy,T2938,HOB_gasoil,0.2589902912621359
policy,T2938,HOB_muniwaste,0.14488636363636362
policy,T2938,HOB_natgas,0.1974757281553398
policy,T2938,HP_ambient,0.013342792281498298
policy,T2938,HP_industry,0.011581280788177339
policy,T2938,HR_S-near,0.010938275434243175
policy,T2938,HR_S-far,0.010938275434243175
policy,T2938,HR_M-near,0.00976058676999723
policy,T2938,HR_M-far,0.00976058676999723
policy,T2938,HR_L-near,0.00882066033016508
policy,T2938,HR_L-far,0.00882066033016508
policy,T3058,CHP_coal,0.5880362264150943
policy,T3058,CHP_muniwaste,0.19480901077375123
policy,T3058,CHP_natgas,0.5510247349823321
policy,T3058,HOB_elec,0.020263636363636366
policy,T3058,HOB_gasoil,0.2589902912621359
policy,T3058,HOB_muniwaste,0.14488636363636362
policy,T3058,HOB_natgas,0.1974757281553398
policy,T3058,HP_ambient,0.007263215061549601
policy,T3058,HP_industry,0.006588177339901477
policy,T3058,HR_S-near,0.006222394540942928
policy,T3058,HR_S-far,0.006222394540942928
policy,T3058,HR_M-near,0.005552449487960144
policy,T3058,HR_M-far,0.005552449487960144
policy,T3058,HR_L-near,0.005017758879439719
policy,T3058,HR_L-far,0.005017758879439719
policy,T3178,CHP_coal,0.5880362264150943
policy,T3178,CHP_muniwaste,0.19480901077375123
policy,T3178,CHP_natgas,0.5510247349823321
policy,T3178,HOB_elec,0.02823737373737374
policy,T3178,HOB_gasoil,0.2589902912621359
policy,T3178,HOB_muniwaste,0.14488636363636362
policy,T3178,HOB_natgas,0.1974757281553398
policy,T3178,HP_ambient,0.009346372450685389
policy,T3178,HP_industry,0.00909401431359792
policy,T3178,HR_S-near,0.008583051888240713
policy,T3178,HR_S-far,0.008583051888240713
policy,T3178,HR_M-near,0.007658904109589041
policy,T3178,HR_M-far,0.007658904109589041
policy,T3178,HR_L-near,0.006921267640505076
policy,T3178,HR_L-far,0.006921267640505076
policy,T3298,CHP_coal,0.5880362264150943
policy,T3298,CHP_muniwaste,0.19480901077375123
policy,T3298,CHP_natgas,0.5510247349823321
policy,T3298,HOB_elec,0.027996969696969697
policy,T3298,HOB_gasoil,0.2589902912621359
policy,T3298,HOB_muniwaste,0.14488636363636362
policy,T3298,HOB_natgas,0.1974757281553398
policy,T3298,HP_ambient,0.01048694665153235
policy,T3298,HP_industry,0.009016590761223162
policy,T3298,HR_S-near,0.00850997850782929
policy,T3298,HR_S-far,0.00850997850782929
policy,T3298,HR_M-near,0.007593698630136985
policy,T3298,HR_M-far,0.007593698630136985
policy,T3298,HR_L-near,0.006862342163901957
policy,T3298,HR_L-far,0.006862342163901957
policy,T3418,CHP_coal,0.5880362264150943
policy,T3418,CHP_muniwaste,0.19480901077375123
policy,T3418,CHP_natgas,0.5510247349823321
policy,T3418,HOB_elec,0.07631616161616162
policy,T3418,HOB_gasoil,0.2589902912621359
policy,T3418,HOB_muniwaste,0.14488636363636362
policy,T3418,HOB_natgas,0.1974757281553398
policy,T3418,HP_ambient,0.026352633414719218
policy,T3418,HP_industry,0.02434052835051546
policy,T3418,HR_S-near,0.02295745973868125
policy,T3418,HR_S-far,0.02295745973868125
policy,T3418,HR_M-near,0.020491727691890425
policy,T3418,HR_M-far,0.020491727691890425
policy,T3418,HR_L-near,0.018517892156862743
policy,T3418,HR_L-far,0.018517892156862743
policy,T3538,CHP_coal,0.5880362264150943
policy,T3538,CHP_muniwaste,0.19480901077375123
policy,T3538,CHP_natgas,0.5510247349823321
policy,T3538,HOB_elec,0.07721616161616161
policy,T3538,HOB_gasoil,0.2589902912621359
policy,T3538,HOB_muniwaste,0.14488636363636362
policy,T3538,HOB_natgas,0.1974757281553398
policy,T3538,HP_ambient,0.025678199529727913
policy,T3538,HP_industry,0.02437627551020408
policy,T3538,HR_S-near,0.022969951923076923
policy,T3538,HR_S-far,0.022969951923076923
policy,T3538,HR_M-near,0.02049986591579512
policy,T3538,HR_M-far,0.02049986591579512
policy,T3538,HR_L-near,0.01852738730004847
policy,T3538,HR_L-far,0.01852738730004847
policy,T3658,CHP_coal,0.5880362264150943
policy,T3658,CHP_muniwaste,0.19480901077375123
policy,T3658,CHP_natgas,0.5510247349823321
policy,T3658,HOB_elec,0.027527272727272727
policy,T3658,HOB_gasoil,0.2589902912621359
policy,T3658,HOB_muniwaste,0.14488636363636362
policy,T3658,HOB_natgas,0.1974757281553398
policy,T3658,HP_ambient,0.00925679347826087
policy,T3658,HP_industry,0.008690051020408162
policy,T3658,HR_S-near,0.008188701923076922
policy,T3658,HR_S-far,0.008188701923076922
policy,T3658,HR_M-near,0.007308125502815768
policy,T3658,HR_M-far,0.007308125502815768
policy,T3658,HR_L-near,0.006604944255937954
policy,T3658,HR_L-far,0.006604944255937954
policy,T3778,CHP_coal,0.5880362264150943
policy,T3778,CHP_muniwaste,0.19480901077375123
policy,T3778,CHP_natgas,0.5510247349823321
policy,T3778,HOB_elec,0.032035353535353535
policy,T3778,HOB_gasoil,0.2589902912621359
policy,T3778,HOB_muniwaste,0.14488636363636362
policy,T3778,HOB_natgas,0.1974757281553398
policy,T3778,HP_ambient,0.009529747596153847
policy,T3778,HP_industry,0.01001104797979798
policy,T3778,HR_S-near,0.009427764565992865
policy,T3778,HR_S-far,0.009427764565992865
policy,T3778,HR_M-near,0.008416932059447983
policy,T3778,HR_M-far,0.008416932059447983
policy,T3778,HR_L-near,0.007605515587529976
policy,T3778,HR_L-far,0.007605515587529976
policy,T3898,CHP_coal,0.5880362264150943
policy,T3898,CHP_muniwaste,0.19480901077375123
policy,T3898,CHP_natgas,0.5510247349823321
policy,T3898,HOB_elec,0.021136363636363637
policy,T3898,HOB_gasoil,0.2589902912621359
policy,T3898,HOB_muniwaste,0.14488636363636362
policy,T3898,HOB_natgas,0.1974757281553398
policy,T3898,HP_ambient,0.006274362818590704
policy,T3898,HP_industry,0.0066051136363636355
policy,T3898,HR_S-near,0.0062202734839476815
policy,T3898,HR_S-far,0.0062202734839476815
policy,T3898,HR_M-near,0.005553343949044586
policy,T3898,HR_M-far,0.005553343949044586
policy,T3898,HR_L-near,0.005017985611510792
policy,T3898,HR_L-far,0.005017985611510792
policy,T4018,CHP_coal,0.5880362264150943
policy,T4018,CHP_muniwaste,0.19480901077375123
policy,T4018,CHP_natgas,0.5510247349823321
policy,T4018,HOB_elec,0.029281818181818183
policy,T4018,HOB_gasoil,0.2589902912621359
policy,T4018,HOB_muniwaste,0.14488636363636362
policy,T4018,HOB_natgas,0.1974757281553398
policy,T4018,HP_ambient,0.008653432835820894
policy,T4018,HP_industry,0.0090590625
policy,T4018,HR_S-near,0.008526176470588237
policy,T4018,HR_S-far,0.008526176470588237
policy,T4018,HR_M-near,0.00761065896560777
policy,T4018,HR_M-far,0.00761065896560777
policy,T4018,HR_L-near,0.006879212149976269
policy,T4018,HR_L-far,0.006879212149976269
policy,T4138,CHP_coal,0.5880362264150943
policy,T4138,CHP_muniwaste,0.19480901077375123
policy,T4138,CHP_natgas,0.5510247349823321
policy,T4138,HOB_elec,0.040873737373737375
policy,T4138,HOB_gasoil,0.2589902912621359
policy,T4138,HOB_muniwaste,0.14488636363636362
policy,T4138,HOB_natgas,0.1974757281553398
policy,T4138,HP_ambient,0.011718795250506805
policy,T4138,HP_industry,0.0126453125
policy,T4138,HR_S-near,0.011901470588235295
policy,T4138,HR_S-far,0.011901470588235295
policy,T4138,HR_M-near,0.010623523234444735
policy,T4138,HR_M-far,0.010623523234444735
policy,T4138,HR_L-near,0.00960251542477456
policy,T4138,HR_L-far,0.00960251542477456
policy,T4258,CHP_coal,0.5880362264150943
policy,T4258,CHP_muniwaste,0.19480901077375123
policy,T4258,CHP_natgas,0.5510247349823321
policy,T4258,HOB_elec,0.017323232323232324
policy,T4258,HOB_gasoil,0.2589902912621359
policy,T4258,HOB_muniwaste,0.14488636363636362
policy,T4258,HOB_natgas,0.1974757281553398
policy,T4258,HP_ambient,0.005331053776810692
policy,T4258,HP_industry,0.0053013910355486854
policy,T4258,HR_S-near,0.004985465116279069
policy,T4258,HR_S-far,0.004985465116279069
policy,T4258,HR_M-near,0.004451077082792628
policy,T4258,HR_M-far,0.004451077082792628
policy,T4258,HR_L-near,0.004022988505747126
policy,T4258,HR_L-far,0.004022988505747126
policy,T4378,CHP_coal,0.5880362264150943
policy,T4378,CHP_muniwaste,0.19480901077375123
policy,T4378,CHP_natgas,0.5510247349823321
policy,T4378,HOB_elec,0.05105353535353536
policy,T4378,HOB_gasoil,0.2589902912621359
policy,T4378,HOB_muniwaste,0.14488636363636362
policy,T4378,HOB_natgas,0.1974757281553398
policy,T4378,HP_ambient,0.015357945913096322
policy,T4378,HP_industry,0.015623802163833075
policy,T4378,HR_S-near,0.014692732558139535
policy,T4378,HR_S-far,0.014692732558139535
policy,T4378,HR_M-near,0.0131178302621334
policy,T4378,HR_M-far,0.0131178302621334
policy,T4378,HR_L-near,0.01185620455078583
policy,T4378,HR_L-far,0.01185620455078583
policy,T4498,CHP_coal,0.5880362264150943
policy,T4498,CHP_muniwaste,0.19480901077375123
policy,T4498,CHP_natgas,0.5510247349823321
policy,T4498,HOB_elec,0.023331313131313133
policy,T4498,HOB_gasoil,0.2589902912621359
policy,T4498,HOB_muniwaste,0.14488636363636362
policy,T4498,HOB_natgas,0.1974757281553398
policy,T4498,HP_ambient,0.006942590922753231
policy,T4498,HP_industry,0.007067931456548348
policy,T4498,HR_S-near,0.006641173087981599
policy,T4498,HR_S-far,0.006641173087981599
policy,T4498,HR_M-near,0.00592864476386037
policy,T4498,HR_M-far,0.00592864476386037
policy,T4498,HR_L-near,0.0053591647331786545
policy,T4498,HR_L-far,0.0053591647331786545
policy,T4618,CHP_coal,0.5880362264150943
policy,T4618,CHP_muniwaste,0.19480901077375123
policy,T4618,CHP_natgas,0.5510247349823321
policy,T4618,HOB_elec,0.03111010101010101
policy,T4618,HOB_gasoil,0.2589902912621359
policy,T4618,HOB_muniwaste,0.14488636363636362
policy,T4618,HOB_natgas,0.1974757281553398
policy,T4618,HP_ambient,0.009550077519379845
policy,T4618,HP_industry,0.009424418604651163
policy,T4618,HR_S-near,0.008855376653248993
policy,T4618,HR_S-far,0.008855376653248993
policy,T4618,HR_M-near,0.00790528747433265
policy,T4618,HR_M-far,0.00790528747433265
policy,T4618,HR_L-near,0.007145939675174014
policy,T4618,HR_L-far,0.007145939675174014
policy,T4738,CHP_coal,0.5880362264150943
policy,T4738,CHP_muniwaste,0.19480901077375123
policy,T4738,CHP_natgas,0.5510247349823321
policy,T4738,HOB_elec,0.02005959595959596
policy,T4738,HOB_gasoil,0.2589902912621359
policy,T4738,HOB_muniwaste,0.14488636363636362
policy,T4738,HOB_natgas,0.1974757281553398
policy,T4738,HP_ambient,0.006209818636647906
policy,T4738,HP_industry,0.006076805385556916
policy,T4738,HR_S-near,0.005709890741805636
policy,T4738,HR_S-far,0.005709890741805636
policy,T4738,HR_M-near,0.0050972792607802886
policy,T4738,HR_M-far,0.0050972792607802886
policy,T4738,HR_L-near,0.004607656612529003
policy,T4738,HR_L-far,0.004607656612529003
policy,T4858,CHP_coal,0.5880362264150943
policy,T4858,CHP_muniwaste,0.19480901077375123
policy,T4858,CHP_natgas,0.5510247349823321
policy,T4858,HOB_elec,0.023322222222222223
policy,T4858,HOB_gasoil,0.2589902912621359
policy,T4858,HOB_muniwaste,0.14488636363636362
policy,T4858,HOB_natgas,0.1974757281553398
policy,T4858,HP_ambient,0.007262975778546712
policy,T4858,HP_industry,0.007065177478580171
policy,T4858,HR_S-near,0.006638585393904542
policy,T4858,HR_S-far,0.006638585393904542
policy,T4858,HR_M-near,0.005926334702258727
policy,T4858,HR_M-far,0.005926334702258727
policy,T4858,HR_L-near,0.00535707656612529
policy,T4858,HR_L-far,0.00535707656612529
policy,T4978,CHP_coal,0.5880362264150943
policy,T4978,CHP_muniwaste,0.19480901077375123
policy,T4978,CHP_natgas,0.5510247349823321
policy,T4978,HOB_elec,0.02498888888888889
policy,T4978,HOB_gasoil,0.2589902912621359
policy,T4978,HOB_muniwaste,0.14488636363636362
policy,T4978,HOB_natgas,0.1974757281553398
policy,T4978,HP_ambient,0.007782006920415225
policy,T4978,HP_industry,0.007570073439412485
policy,T4978,HR_S-near,0.007112995974698102
policy,T4978,HR_S-far,0.007112995974698102
policy,T4978,HR_M-near,0.0063498459958932245
policy,T4978,HR_M-far,0.0063498459958932245
policy,T4978,HR_L-near,0.005739907192575407
policy,T4978,HR_L-far,0.005739907192575407
policy,T5098,CHP_coal,0.5880362264150943
