case,T,J,value
baseline,T7618,HOB_gasoil,0.970873786407767
baseline,T7618,HOB_muniwaste,0.9469696969696969
baseline,T7618,HOB_natgas,0.970873786407767
baseline,T7618,HOB_straw,0.970873786407767
baseline,T7618,HOB_w-chip,0.8771929824561404
baseline,T7618,HOB_w-pellet,0.9891196834817014
baseline,T7618,HOB_w-waste,0.8771929824561404
baseline,T7618,HP_ambient,0.4042037186742118
baseline,T7618,HP_industry,0.3348961821835231
baseline,T7618,HR_S-near,0.31665611146295125
baseline,T7618,HR_S-far,0.31665611146295125
baseline,T7618,HR_M-near,0.2825656965244419
baseline,T7618,HR_M-far,0.2825656965244419
baseline,T7618,HR_L-near,0.2552974214960429
baseline,T7618,HR_L-far,0.2552974214960429
baseline,T7738,CHP_biofuel,2.0969560315670797
baseline,T7738,CHP_coal,1.7358490566037734
baseline,T7738,CHP_muniwaste,1.2732615083251715
baseline,T7738,CHP_natgas,2.70906949352179
baseline,T7738,CHP_straw,1.453252032520325
baseline,T7738,CHP_w-chip,1.3018322082931535
baseline,T7738,CHP_w-pellet,1.544041450777202
baseline,T7738,CHP_w-waste,1.3018322082931535
baseline,T7738,FF_solar,2.2222222222222223
baseline,T7738,FF_industry,1.0
baseline,T7738,HOB_biofuel,0.970873786407767
baseline,T7738,HOB_elec,1.0101010101010102
baseline,T7738,HOB_gasoil,0.970873786407767
baseline,T7738,HOB_muniwaste,0.9469696969696969
baseline,T7738,HOB_natgas,0.970873786407767
baseline,T7738,HOB_straw,0.970873786407767
baseline,T7738,HOB_w-chip,0.8771929824561404
baseline,T7738,HOB_w-pellet,0.9891196834817014
baseline,T7738,HOB_w-waste,0.8771929824561404
baseline,T7738,HP_ambient,0.4084967320261438
baseline,T7738,HP_industry,0.3348961821835231
baseline,T7738,HR_S-near,0.31665611146295125
baseline,T7738,HR_S-far,0.31665611146295125
baseline,T7738,HR_M-near,0.2825656965244419
baseline,T7738,HR_M-far,0.2825656965244419
baseline,T7738,HR_L-near,0.2552974214960429
baseline,T7738,HR_L-far,0.2552974214960429
baseline,T7858,CHP_biofuel,2.0969560315670797
baseline,T7858,CHP_coal,1.7358490566037734
baseline,T7858,CHP_muniwaste,1.2732615083251715
baseline,T7858,CHP_natgas,2.70906949352179
baseline,T7858,CHP_straw,1.453252032520325
baseline,T7858,CHP_w-chip,1.3018322082931535
baseline,T7858,CHP_w-pellet,1.544041450777202
baseline,T7858,CHP_w-waste,1.3018322082931535
baseline,T7858,FF_solar,2.2222222222222223
baseline,T7858,FF_industry,1.0
baseline,T7858,HOB_biofuel,0.970873786407767
baseline,T7858,HOB_elec,1.0101010101010102
baseline,T7858,HOB_gasoil,0.970873786407767
baseline,T7858,HOB_muniwaste,0.9469696969696969
baseline,T7858,HOB_natgas,0.970873786407767
baseline,T7858,HOB_straw,0.970873786407767
baseline,T7858,HOB_w-chip,0.8771929824561404
baseline,T7858,HOB_w-pellet,0.9891196834817014
baseline,T7858,HOB_w-waste,0.8771929824561404
baseline,T7858,HP_ambient,0.41858518208455425
baseline,T7858,HP_industry,0.33795201081446435
baseline,T7858,HR_S-near,0.319693094629156
baseline,T7858,HR_S-far,0.319693094629156
baseline,T7858,HR_M-near,0.28530670470756064
baseline,T7858,HR_M-far,0.28530670470756064
baseline,T7858,HR_L-near,0.25779840164990975
baseline,T7858,HR_L-far,0.25779840164990975
baseline,T7978,CHP_biofuel,2.0969560315670797
baseline,T7978,CHP_coal,1.7358490566037734
baseline,T7978,CHP_muniwaste,1.2732615083251715
baseline,T7978,CHP_natgas,2.70906949352179
baseline,T7978,CHP_straw,1.453252032520325
baseline,T7978,CHP_w-chip,1.3018322082931535
baseline,T7978,CHP_w-pellet,1.544041450777202
baseline,T7978,CHP_w-waste,1.3018322082931535
baseline,T7978,FF_solar,2.2222222222222223
baseline,T7978,FF_industry,1.0
baseline,T7978,HOB_biofuel,0.970873786407767
baseline,T7978,HOB_elec,1.0101010101010102
baseline,T7978,HOB_gasoil,0.970873786407767
baseline,T7978,HOB_muniwaste,0.9469696969696969
baseline,T7978,HOB_natgas,0.970873786407767
baseline,T7978,HOB_straw,0.970873786407767
baseline,T7978,HOB_w-chip,0.8771929824561404
baseline,T7978,HOB_w-pellet,0.9891196834817014
baseline,T7978,HOB_w-waste,0.8771929824561404
baseline,T7978,HP_ambient,0.46360686138154844
baseline,T7978,HP_industry,0.34118048447628796
baseline,T7978,HR_S-near,0.32310177705977383
baseline,T7978,HR_S-far,0.32310177705977383
baseline,T7978,HR_M-near,0.28826751225136926
baseline,T7978,HR_M-far,0.28826751225136926
baseline,T7978,HR_L-near,0.2604166666666667
baseline,T7978,HR_L-far,0.2604166666666667
baseline,T8098,CHP_biofuel,2.0969560315670797
baseline,T8098,CHP_coal,1.7358490566037734
baseline,T8098,CHP_muniwaste,1.2732615083251715
baseline,T8098,CHP_natgas,2.70906949352179
baseline,T8098,CHP_straw,1.453252032520325
baseline,T8098,CHP_w-chip,1.3018322082931535
baseline,T8098,CHP_w-pellet,1.544041450777202
baseline,T8098,CHP_w-waste,1.3018322082931535
baseline,T8098,FF_solar,2.2222222222222223
baseline,T8098,FF_industry,1.0
baseline,T8098,HOB_biofuel,0.970873786407767
baseline,T8098,HOB_elec,1.0101010101010102
baseline,T8098,HOB_gasoil,0.970873786407767
baseline,T8098,HOB_muniwaste,0.9469696969696969
baseline,T8098,HOB_natgas,0.970873786407767
baseline,T8098,HOB_straw,0.970873786407767
baseline,T8098,HOB_w-chip,0.8771929824561404
baseline,T8098,HOB_w-pellet,0.9891196834817014
baseline,T8098,HOB_w-waste,0.8771929824561404
baseline,T8098,HP_ambient,0.4434589800443459
baseline,T8098,HP_industry,0.34435261707988984
baseline,T8098,HR_S-near,0.3261578604044358
baseline,T8098,HR_S-far,0.3261578604044358
baseline,T8098,HR_M-near,0.2910360884749709
baseline,T8098,HR_M-far,0.2910360884749709
baseline,T8098,HR_L-near,0.26288117770767616
baseline,T8098,HR_L-far,0.26288117770767616
baseline,T8218,CHP_biofuel,2.0969560315670797
baseline,T8218,CHP_coal,1.7358490566037734
baseline,T8218,CHP_muniwaste,1.2732615083251715
baseline,T8218,CHP_natgas,2.70906949352179
baseline,T8218,CHP_straw,1.453252032520325
baseline,T8218,CHP_w-chip,1.3018322082931535
baseline,T8218,CHP_w-pellet,1.544041450777202
baseline,T8218,CHP_w-waste,1.3018322082931535
baseline,T8218,FF_solar,2.2222222222222223
baseline,T8218,FF_industry,1.0
baseline,T8218,HOB_biofuel,0.970873786407767
baseline,T8218,HOB_elec,1.0101010101010102
baseline,T8218,HOB_gasoil,0.970873786407767
baseline,T8218,HOB_muniwaste,0.9469696969696969
baseline,T8218,HOB_natgas,0.970873786407767
baseline,T8218,HOB_straw,0.970873786407767
baseline,T8218,HOB_w-chip,0.8771929824561404
baseline,T8218,HOB_w-pellet,0.9891196834817014
baseline,T8218,HOB_w-waste,0.8771929824561404
baseline,T8218,HP_ambient,0.43421623968736434
baseline,T8218,HP_industry,0.34435261707988984
baseline,T8218,HR_S-near,0.3261578604044358
baseline,T8218,HR_S-far,0.3261578604044358
baseline,T8218,HR_M-near,0.2910360884749709
baseline,T8218,HR_M-far,0.2910360884749709
baseline,T8218,HR_L-near,0.26288117770767616
baseline,T8218,HR_L-far,0.26288117770767616
baseline,T8338,CHP_biofuel,2.0969560315670797
baseline,T8338,CHP_coal,1.7358490566037734
baseline,T8338,CHP_muniwaste,1.2732615083251715
baseline,T8338,CHP_natgas,2.70906949352179
baseline,T8338,CHP_straw,1.453252032520325
baseline,T8338,CHP_w-chip,1.3018322082931535
baseline,T8338,CHP_w-pellet,1.544041450777202
baseline,T8338,CHP_w-waste,1.3018322082931535
baseline,T8338,FF_solar,2.2222222222222223
baseline,T8338,FF_industry,1.0
baseline,T8338,HOB_biofuel,0.970873786407767
baseline,T8338,HOB_elec,1.0101010101010102
baseline,T8338,HOB_gasoil,0.970873786407767
baseline,T8338,HOB_muniwaste,0.9469696969696969
baseline,T8338,HOB_natgas,0.970873786407767
baseline,T8338,HOB_straw,0.970873786407767
baseline,T8338,HOB_w-chip,0.8771929824561404
baseline,T8338,HOB_w-pellet,0.9891196834817014
baseline,T8338,HOB_w-waste,0.8771929824561404
baseline,T8338,HP_ambient,0.4504504504504504
baseline,T8338,HP_industry,0.34435261707988984
baseline,T8338,HR_S-near,0.3261578604044358
baseline,T8338,HR_S-far,0.3261578604044358
baseline,T8338,HR_M-near,0.2910360884749709
baseline,T8338,HR_M-far,0.2910360884749709
baseline,T8338,HR_L-near,0.26288117770767616
baseline,T8338,HR_L-far,0.26288117770767616
baseline,T8458,CHP_biofuel,2.0969560315670797
baseline,T8458,CHP_coal,1.7358490566037734
baseline,T8458,CHP_muniwaste,1.2732615083251715
baseline,T8458,CHP_natgas,2.70906949352179
baseline,T8458,CHP_straw,1.453252032520325
baseline,T8458,CHP_w-chip,1.3018322082931535
baseline,T8458,CHP_w-pellet,1.544041450777202
baseline,T8458,CHP_w-waste,1.3018322082931535
baseline,T8458,FF_solar,2.2222222222222223
baseline,T8458,FF_industry,1.0
baseline,T8458,HOB_biofuel,0.970873786407767
baseline,T8458,HOB_elec,1.0101010101010102
baseline,T8458,HOB_gasoil,0.970873786407767
baseline,T8458,HOB_muniwaste,0.9469696969696969
baseline,T8458,HOB_natgas,0.970873786407767
baseline,T8458,HOB_straw,0.970873786407767
baseline,T8458,HOB_w-chip,0.8771929824561404
baseline,T8458,HOB_w-pellet,0.9891196834817014
baseline,T8458,HOB_w-waste,0.8771929824561404
baseline,T8458,HP_ambient,0.4048582995951417
baseline,T8458,HP_industry,0.3473428273706148
baseline,T8458,HR_S-near,0.32916392363396973
baseline,T8458,HR_S-far,0.32916392363396973
baseline,T8458,HR_M-near,0.2937720329024677
baseline,T8458,HR_M-far,0.2937720329024677
baseline,T8458,HR_L-near,0.2653927813163482
baseline,T8458,HR_L-far,0.2653927813163482
baseline,T8578,CHP_biofuel,2.0969560315670797
baseline,T8578,CHP_coal,1.7358490566037734
baseline,T8578,CHP_muniwaste,1.2732615083251715
baseline,T8578,CHP_natgas,2.70906949352179
baseline,T8578,CHP_straw,1.453252032520325
baseline,T8578,CHP_w-chip,1.3018322082931535
baseline,T8578,CHP_w-pellet,1.544041450777202
baseline,T8578,CHP_w-waste,1.3018322082931535
baseline,T8578,FF_solar,2.2222222222222223
baseline,T8578,FF_industry,1.0
baseline,T8578,HOB_biofuel,0.970873786407767
baseline,T8578,HOB_elec,1.0101010101010102
baseline,T8578,HOB_gasoil,0.970873786407767
baseline,T8578,HOB_muniwaste,0.9469696969696969
baseline,T8578,HOB_natgas,0.970873786407767
baseline,T8578,HOB_straw,0.970873786407767
baseline,T8578,HOB_w-chip,0.8771929824561404
baseline,T8578,HOB_w-pellet,0.9891196834817014
baseline,T8578,HOB_w-waste,0.8771929824561404
baseline,T8578,HP_ambient,0.44150110375275936
baseline,T8578,HP_industry,0.3473428273706148
baseline,T8578,HR_S-near,0.32916392363396973
baseline,T8578,HR_S-far,0.32916392363396973
baseline,T8578,HR_M-near,0.2937720329024677
baseline,T8578,HR_M-far,0.2937720329024677
baseline,T8578,HR_L-near,0.2653927813163482
baseline,T8578,HR_L-far,0.2653927813163482
baseline,T8698,CHP_biofuel,2.0969560315670797
baseline,T8698,CHP_coal,1.7358490566037734
baseline,T8698,CHP_muniwaste,1.2732615083251715
baseline,T8698,CHP_natgas,2.70906949352179
baseline,T8698,CHP_straw,1.453252032520325
baseline,T8698,CHP_w-chip,1.3018322082931535
baseline,T8698,CHP_w-pellet,1.544041450777202
baseline,T8698,CHP_w-waste,1.3018322082931535
baseline,T8698,FF_solar,2.2222222222222223
baseline,T8698,FF_industry,1.0
baseline,T8698,HOB_biofuel,0.970873786407767
baseline,T8698,HOB_elec,1.0101010101010102
baseline,T8698,HOB_gasoil,0.970873786407767
baseline,T8698,HOB_muniwaste,0.9469696969696969
baseline,T8698,HOB_natgas,0.970873786407767
baseline,T8698,HOB_straw,0.970873786407767
baseline,T8698,HOB_w-chip,0.8771929824561404
baseline,T8698,HOB_w-pellet,0.9891196834817014
baseline,T8698,HOB_w-waste,0.8771929824561404
baseline,T8698,HP_ambient,0.4111842105263158
baseline,T8698,HP_industry,0.3506311360448808
baseline,T8698,HR_S-near,0.3325573661456601
baseline,T8698,HR_S-far,0.3325573661456601
baseline,T8698,HR_M-near,0.29664787896766537
baseline,T8698,HR_M-far,0.29664787896766537
baseline,T8698,HR_L-near,0.2680246582685607
baseline,T8698,HR_L-far,0.2680246582685607
policy,T0058,CHP_biofuel,2.0969560315670797
policy,T0058,CHP_coal,1.7358490566037734
policy,T0058,CHP_muniwaste,1.2732615083251715
policy,T0058,CHP_natgas,2.70906949352179
policy,T0058,CHP_straw,1.453252032520325
policy,T0058,CHP_w-chip,1.3018322082931535
policy,T0058,CHP_w-pellet,1.544041450777202
policy,T0058,CHP_w-waste,1.3018322082931535
policy,T0058,FF_solar,2.2222222222222223
policy,T0058,FF_industry,1.0
policy,T0058,HOB_biofuel,0.970873786407767
policy,T0058,HOB_elec,1.0101010101010102
policy,T0058,HOB_gasoil,0.970873786407767
policy,T0058,HOB_muniwaste,0.9469696969696969
policy,T0058,HOB_natgas,0.970873786407767
policy,T0058,HOB_straw,0.970873786407767
policy,T0058,HOB_w-chip,0.8771929824561404
policy,T0058,HOB_w-pellet,0.9891196834817014
policy,T0058,HOB_w-waste,0.8771929824561404
policy,T0058,HP_ambient,0.42176296921130324
policy,T0058,HP_industry,0.3506311360448808
policy,T0058,HR_S-near,0.3325573661456601
policy,T0058,HR_S-far,0.3325573661456601
policy,T0058,HR_M-near,0.29664787896766537
policy,T0058,HR_M-far,0.29664787896766537
policy,T0058,HR_L-near,0.2680246582685607
policy,T0058,HR_L-far,0.2680246582685607
policy,T0178,CHP_biofuel,2.0969560315670797
policy,T0178,CHP_coal,1.7358490566037734
policy,T0178,CHP_muniwaste,1.2732615083251715
policy,T0178,CHP_natgas,2.70906949352179
policy,T0178,CHP_straw,1.453252032520325
policy,T0178,CHP_w-chip,1.3018322082931535
policy,T0178,CHP_w-pellet,1.544041450777202
policy,T0178,CHP_w-waste,1.3018322082931535
policy,T0178,FF_solar,2.2222222222222223
policy,T0178,FF_industry,1.0
policy,T0178,HOB_biofuel,0.970873786407767
policy,T0178,HOB_elec,1.0101010101010102
policy,T0178,HOB_gasoil,0.970873786407767
policy,T0178,HOB_muniwaste,0.9469696969696969
policy,T0178,HOB_natgas,0.970873786407767
policy,T0178,HOB_straw,0.970873786407767
policy,T0178,HOB_w-chip,0.8771929824561404
policy,T0178,HOB_w-pellet,0.9891196834817014
policy,T0178,HOB_w-waste,0.8771929824561404
policy,T0178,HP_ambient,0.41858518208455425
policy,T0178,HP_industry,0.3536067892503536
policy,T0178,HR_S-near,0.33557046979865773
policy,T0178,HR_S-far,0.33557046979865773
policy,T0178,HR_M-near,0.29940119760479045
policy,T0178,HR_M-far,0.29940119760479045
policy,T0178,HR_L-near,0.27048958615093316
policy,T0178,HR_L-far,0.27048958615093316
policy,T0298,CHP_biofuel,2.0969560315670797
policy,T0298,CHP_coal,1.7358490566037734
policy,T0298,CHP_muniwaste,1.2732615083251715
policy,T0298,CHP_natgas,2.70906949352179
policy,T0298,CHP_straw,1.453252032520325
policy,T0298,CHP_w-chip,1.3018322082931535
policy,T0298,CHP_w-pellet,1.544041450777202
policy,T0298,CHP_w-waste,1.3018322082931535
policy,T0298,FF_solar,2.2222222222222223
policy,T0298,FF_industry,1.0
policy,T0298,HOB_biofuel,0.970873786407767
policy,T0298,HOB_elec,1.0101010101010102
policy,T0298,HOB_gasoil,0.970873786407767
policy,T0298,HOB_muniwaste,0.9469696969696969
policy,T0298,HOB_natgas,0.970873786407767
policy,T0298,HOB_straw,0.970873786407767
policy,T0298,HOB_w-chip,0.8771929824561404
policy,T0298,HOB_w-pellet,0.9891196834817014
policy,T0298,HOB_w-waste,0.8771929824561404
policy,T0298,HP_ambient,0.41858518208455425
policy,T0298,HP_industry,0.3536067892503536
policy,T0298,HR_S-near,0.33557046979865773
policy,T0298,HR_S-far,0.33557046979865773
policy,T0298,HR_M-near,0.29940119760479045
policy,T0298,HR_M-far,0.29940119760479045
policy,T0298,HR_L-near,0.27048958615093316
policy,T0298,HR_L-far,0.27048958615093316
policy,T0418,CHP_biofuel,2.0969560315670797
policy,T0418,CHP_coal,1.7358490566037734
policy,T0418,CHP_muniwaste,1.2732615083251715
policy,T0418,CHP_natgas,2.70906949352179
policy,T0418,CHP_straw,1.453252032520325
policy,T0418,CHP_w-chip,1.3018322082931535
policy,T0418,CHP_w-pellet,1.544041450777202
policy,T0418,CHP_w-waste,1.3018322082931535
policy,T0418,FF_solar,2.2222222222222223
policy,T0418,FF_industry,1.0
policy,T0418,HOB_biofuel,0.970873786407767
policy,T0418,HOB_elec,1.0101010101010102
policy,T0418,HOB_gasoil,0.970873786407767
policy,T0418,HOB_muniwaste,0.9469696969696969
policy,T0418,HOB_natgas,0.970873786407767
policy,T0418,HOB_straw,0.970873786407767
policy,T0418,HOB_w-chip,0.8771929824561404
policy,T0418,HOB_w-pellet,0.9891196834817014
policy,T0418,HOB_w-waste,0.8771929824561404
policy,T0418,HP_ambient,0.449034575662326
policy,T0418,HP_industry,0.3536067892503536
policy,T0418,HR_S-near,0.33557046979865773
policy,T0418,HR_S-far,0.33557046979865773
policy,T0418,HR_M-near,0.29940119760479045
policy,T0418,HR_M-far,0.29940119760479045
policy,T0418,HR_L-near,0.27048958615093316
policy,T0418,HR_L-far,0.27048958615093316
policy,T0538,CHP_biofuel,2.0969560315670797
policy,T0538,CHP_coal,1.7358490566037734
policy,T0538,CHP_muniwaste,1.2732615083251715
policy,T0538,CHP_natgas,2.70906949352179
policy,T0538,CHP_straw,1.453252032520325
policy,T0538,CHP_w-chip,1.3018322082931535
policy,T0538,CHP_w-pellet,1.544041450777202
policy,T0538,CHP_w-waste,1.3018322082931535
policy,T0538,FF_solar,2.2222222222222223
policy,T0538,FF_industry,1.0
policy,T0538,HOB_biofuel,0.970873786407767
policy,T0538,HOB_elec,1.0101010101010102
policy,T0538,HOB_gasoil,0.970873786407767
policy,T0538,HOB_muniwaste,0.9469696969696969
policy,T0538,HOB_natgas,0.970873786407767
policy,T0538,HOB_straw,0.970873786407767
policy,T0538,HOB_w-chip,0.8771929824561404
policy,T0538,HOB_w-pellet,0.9891196834817014
policy,T0538,HOB_w-waste,0.8771929824561404
policy,T0538,HP_ambient,0.4452359750667854
policy,T0538,HP_industry,0.3536067892503536
policy,T0538,HR_S-near,0.33557046979865773
policy,T0538,HR_S-far,0.33557046979865773
policy,T0538,HR_M-near,0.29940119760479045
policy,T0538,HR_M-far,0.29940119760479045
policy,T0538,HR_L-near,0.27048958615093316
policy,T0538,HR_L-far,0.27048958615093316
policy,T0658,CHP_biofuel,2.0969560315670797
policy,T0658,CHP_coal,1.7358490566037734
policy,T0658,CHP_muniwaste,1.2732615083251715
policy,T0658,CHP_natgas,2.70906949352179
policy,T0658,CHP_straw,1.453252032520325
policy,T0658,CHP_w-chip,1.3018322082931535
policy,T0658,CHP_w-pellet,1.544041450777202
policy,T0658,CHP_w-waste,1.3018322082931535
policy,T0658,FF_solar,2.2222222222222223
policy,T0658,FF_industry,1.0
policy,T0658,HOB_biofuel,0.970873786407767
policy,T0658,HOB_elec,1.0101010101010102
policy,T0658,HOB_gasoil,0.970873786407767
policy,T0658,HOB_muniwaste,0.9469696969696969
policy,T0658,HOB_natgas,0.970873786407767
policy,T0658,HOB_straw,0.970873786407767
policy,T0658,HOB_w-chip,0.8771929824561404
policy,T0658,HOB_w-pellet,0.9891196834817014
policy,T0658,HOB_w-waste,0.8771929824561404
policy,T0658,HP_ambient,0.4582951420714941
policy,T0658,HP_industry,0.3536067892503536
policy,T0658,HR_S-near,0.33557046979865773
policy,T0658,HR_S-far,0.33557046979865773
policy,T0658,HR_M-near,0.29940119760479045
policy,T0658,HR_M-far,0.29940119760479045
policy,T0658,HR_L-near,0.27048958615093316
policy,T0658,HR_L-far,0.27048958615093316
policy,T0778,CHP_biofuel,2.0969560315670797
policy,T0778,CHP_coal,1.7358490566037734
policy,T0778,CHP_muniwaste,1.2732615083251715
policy,T0778,CHP_natgas,2.70906949352179
policy,T0778,CHP_straw,1.453252032520325
policy,T0778,CHP_w-chip,1.3018322082931535
policy,T0778,CHP_w-pellet,1.544041450777202
policy,T0778,CHP_w-waste,1.3018322082931535
policy,T0778,FF_solar,2.2222222222222223
policy,T0778,FF_industry,1.0
policy,T0778,HOB_biofuel,0.970873786407767
policy,T0778,HOB_elec,1.0101010101010102
policy,T0778,HOB_gasoil,0.970873786407767
policy,T0778,HOB_muniwaste,0.9469696969696969
policy,T0778,HOB_natgas,0.970873786407767
policy,T0778,HOB_straw,0.970873786407767
policy,T0778,HOB_w-chip,0.8771929824561404
policy,T0778,HOB_w-pellet,0.9891196834817014
policy,T0778,HOB_w-waste,0.8771929824561404
policy,T0778,HP_ambient,0.449034575662326
policy,T0778,HP_industry,0.3536067892503536
policy,T0778,HR_S-near,0.33557046979865773
policy,T0778,HR_S-far,0.33557046979865773
policy,T0778,HR_M-near,0.29940119760479045
policy,T0778,HR_M-far,0.29940119760479045
policy,T0778,HR_L-near,0.27048958615093316
policy,T0778,HR_L-far,0.27048958615093316
policy,T0898,CHP_biofuel,2.0969560315670797
policy,T0898,CHP_coal,1.7358490566037734
policy,T0898,CHP_muniwaste,1.2732615083251715
policy,T0898,CHP_natgas,2.70906949352179
policy,T0898,CHP_straw,1.453252032520325
policy,T0898,CHP_w-chip,1.3018322082931535
policy,T0898,CHP_w-pellet,1.544041450777202
policy,T0898,CHP_w-waste,1.3018322082931535
policy,T0898,FF_solar,2.2222222222222223
policy,T0898,FF_industry,1.0
policy,T0898,HOB_biofuel,0.970873786407767
policy,T0898,HOB_elec,1.0101010101010102
policy,T0898,HOB_gasoil,0.970873786407767
policy,T0898,HOB_muniwaste,0.9469696969696969
policy,T0898,HOB_natgas,0.970873786407767
policy,T0898,HOB_straw,0.970873786407767
policy,T0898,HOB_w-chip,0.8771929824561404
policy,T0898,HOB_w-pellet,0.9891196834817014
policy,T0898,HOB_w-waste,0.8771929824561404
policy,T0898,HP_ambient,0.45454545454545453
policy,T0898,HP_industry,0.3536067892503536
policy,T0898,HR_S-near,0.33557046979865773
policy,T0898,HR_S-far,0.33557046979865773
policy,T0898,HR_M-near,0.29940119760479045
policy,T0898,HR_M-far,0.29940119760479045
policy,T0898,HR_L-near,0.27048958615093316
policy,T0898,HR_L-far,0.27048958615093316
policy,T1018,CHP_biofuel,2.0969560315670797
policy,T1018,CHP_coal,1.7358490566037734
policy,T1018,CHP_muniwaste,1.2732615083251715
policy,T1018,CHP_natgas,2.70906949352179
policy,T1018,CHP_straw,1.453252032520325
policy,T1018,CHP_w-chip,1.3018322082931535
policy,T1018,CHP_w-pellet,1.544041450777202
policy,T1018,CHP_w-waste,1.3018322082931535
policy,T1018,FF_solar,2.2222222222222223
policy,T1018,FF_industry,1.0
policy,T1018,HOB_biofuel,0.970873786407767
policy,T1018,HOB_elec,1.0101010101010102
policy,T1018,HOB_gasoil,0.970873786407767
policy,T1018,HOB_muniwaste,0.9469696969696969
policy,T1018,HOB_natgas,0.970873786407767
policy,T1018,HOB_straw,0.970873786407767
policy,T1018,HOB_w-chip,0.8771929824561404
policy,T1018,HOB_w-pellet,0.9891196834817014
policy,T1018,HOB_w-waste,0.8771929824561404
policy,T1018,HP_ambient,0.4135649296939619
policy,T1018,HP_industry,0.3536067892503536
policy,T1018,HR_S-near,0.33557046979865773
policy,T1018,HR_S-far,0.33557046979865773
policy,T1018,HR_M-near,0.29940119760479045
policy,T1018,HR_M-far,0.29940119760479045
policy,T1018,HR_L-near,0.27048958615093316
policy,T1018,HR_L-far,0.27048958615093316
policy,T1138,CHP_biofuel,2.0969560315670797
policy,T1138,CHP_coal,1.7358490566037734
policy,T1138,CHP_muniwaste,1.2732615083251715
policy,T1138,CHP_natgas,2.70906949352179
policy,T1138,CHP_straw,1.453252032520325
policy,T1138,CHP_w-chip,1.3018322082931535
policy,T1138,CHP_w-pellet,1.544041450777202
policy,T1138,CHP_w-waste,1.3018322082931535
policy,T1138,FF_solar,2.2222222222222223
policy,T1138,FF_industry,1.0
policy,T1138,HOB_biofuel,0.970873786407767
policy,T1138,HOB_elec,1.0101010101010102
policy,T1138,HOB_gasoil,0.970873786407767
policy,T1138,HOB_muniwaste,0.9469696969696969
policy,T1138,HOB_natgas,0.970873786407767
policy,T1138,HOB_straw,0.970873786407767
policy,T1138,HOB_w-chip,0.8771929824561404
policy,T1138,HOB_w-pellet,0.9891196834817014
policy,T1138,HOB_w-waste,0.8771929824561404
policy,T1138,HP_ambient,0.4203446826397646
policy,T1138,HP_industry,0.3536067892503536
policy,T1138,HR_S-near,0.33557046979865773
policy,T1138,HR_S-far,0.33557046979865773
policy,T1138,HR_M-near,0.29940119760479045
policy,T1138,HR_M-far,0.29940119760479045
policy,T1138,HR_L-near,0.27048958615093316
policy,T1138,HR_L-far,0.27048958615093316
policy,T1258,CHP_biofuel,2.0969560315670797
policy,T1258,CHP_coal,1.7358490566037734
policy,T1258,CHP_muniwaste,1.2732615083251715
policy,T1258,CHP_natgas,2.70906949352179
policy,T1258,CHP_straw,1.453252032520325
policy,T1258,CHP_w-chip,1.3018322082931535
policy,T1258,CHP_w-pellet,1.544041450777202
policy,T1258,CHP_w-waste,1.3018322082931535
policy,T1258,FF_solar,2.2222222222222223
policy,T1258,FF_industry,1.0
policy,T1258,HOB_biofuel,0.970873786407767
policy,T1258,HOB_elec,1.0101010101010102
policy,T1258,HOB_gasoil,0.970873786407767
policy,T1258,HOB_muniwaste,0.9469696969696969
policy,T1258,HOB_natgas,0.970873786407767
policy,T1258,HOB_straw,0.970873786407767
policy,T1258,HOB_w-chip,0.8771929824561404
policy,T1258,HOB_w-pellet,0.9891196834817014
policy,T1258,HOB_w-waste,0.8771929824561404
policy,T1258,HP_ambient,0.4315925766076823
policy,T1258,HP_industry,0.3536067892503536
policy,T1258,HR_S-near,0.33557046979865773
policy,T1258,HR_S-far,0.33557046979865773
policy,T1258,HR_M-near,0.29940119760479045
policy,T1258,HR_M-far,0.29940119760479045
policy,T1258,HR_L-near,0.27048958615093316
policy,T1258,HR_L-far,0.27048958615093316
policy,T1378,CHP_biofuel,2.0969560315670797
policy,T1378,CHP_coal,1.7358490566037734
policy,T1378,CHP_muniwaste,1.2732615083251715
policy,T1378,CHP_natgas,2.70906949352179
policy,T1378,CHP_straw,1.453252032520325
policy,T1378,CHP_w-chip,1.3018322082931535
policy,T1378,CHP_w-pellet,1.544041450777202
policy,T1378,CHP_w-waste,1.3018322082931535
policy,T1378,FF_solar,2.2222222222222223
policy,T1378,FF_industry,1.0
policy,T1378,HOB_biofuel,0.970873786407767
policy,T1378,HOB_elec,1.0101010101010102
policy,T1378,HOB_gasoil,0.970873786407767
policy,T1378,HOB_muniwaste,0.9469696969696969
policy,T1378,HOB_natgas,0.970873786407767
policy,T1378,HOB_straw,0.970873786407767
policy,T1378,HOB_w-chip,0.8771929824561404
policy,T1378,HOB_w-pellet,0.9891196834817014
policy,T1378,HOB_w-waste,0.8771929824561404
policy,T1378,HP_ambient,0.4366812227074236
policy,T1378,HP_industry,0.3506311360448808
policy,T1378,HR_S-near,0.3325573661456601
policy,T1378,HR_S-far,0.3325573661456601
policy,T1378,HR_M-near,0.29664787896766537
policy,T1378,HR_M-far,0.29664787896766537
policy,T1378,HR_L-near,0.2680246582685607
policy,T1378,HR_L-far,0.2680246582685607
policy,T1498,CHP_biofuel,2.0969560315670797
policy,T1498,CHP_coal,1.7358490566037734
