,CHP_biofuel,CHP_coal,CHP_muniwaste,CHP_natgas,CHP_straw,CHP_w-chip,CHP_w-pellet,CHP_w-waste,FF_solar,FF_industry,HOB_biofuel,HOB_elec,HOB_gasoil,HOB_muniwaste,HOB_natgas,HOB_straw,HOB_w-chip,HOB_w-pellet,HOB_w-waste,HP_ambient,HP_industry,HR_S-near,HR_S-far,HR_M-near,HR_M-far,HR_L-near,HR_L-far
T3773,1,1,1,1,1,1,1,1,0.063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3774,1,1,1,1,1,1,1,1,0.115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3775,1,1,1,1,1,1,1,1,0.185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3776,1,1,1,1,1,1,1,1,0.312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3777,1,1,1,1,1,1,1,1,0.521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3778,1,1,1,1,1,1,1,1,0.735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3779,1,1,1,1,1,1,1,1,0.845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3780,1,1,1,1,1,1,1,1,0.887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3781,1,1,1,1,1,1,1,1,0.874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3782,1,1,1,1,1,1,1,1,0.831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3783,1,1,1,1,1,1,1,1,0.721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3784,1,1,1,1,1,1,1,1,0.555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3785,1,1,1,1,1,1,1,1,0.360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3786,1,1,1,1,1,1,1,1,0.183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3787,1,1,1,1,1,1,1,1,0.065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3788,1,1,1,1,1,1,1,1,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3789,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3790,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3791,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3792,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3793,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3794,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3795,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3796,1,1,1,1,1,1,1,1,0.030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3797,1,1,1,1,1,1,1,1,0.090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3798,1,1,1,1,1,1,1,1,0.136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3799,1,1,1,1,1,1,1,1,0.274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3800,1,1,1,1,1,1,1,1,0.483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3801,1,1,1,1,1,1,1,1,0.682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3802,1,1,1,1,1,1,1,1,0.870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3803,1,1,1,1,1,1,1,1,0.937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3804,1,1,1,1,1,1,1,1,0.932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3805,1,1,1,1,1,1,1,1,0.858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3806,1,1,1,1,1,1,1,1,0.744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3807,1,1,1,1,1,1,1,1,0.647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3808,1,1,1,1,1,1,1,1,0.496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3809,1,1,1,1,1,1,1,1,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3810,1,1,1,1,1,1,1,1,0.186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3811,1,1,1,1,1,1,1,1,0.079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3812,1,1,1,1,1,1,1,1,0.015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3813,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3814,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3815,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3816,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3817,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3818,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3819,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3820,1,1,1,1,1,1,1,1,0.026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3821,1,1,1,1,1,1,1,1,0.071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3822,1,1,1,1,1,1,1,1,0.099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3823,1,1,1,1,1,1,1,1,0.208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3824,1,1,1,1,1,1,1,1,0.401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3825,1,1,1,1,1,1,1,1,0.601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3826,1,1,1,1,1,1,1,1,0.786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3827,1,1,1,1,1,1,1,1,0.901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3828,1,1,1,1,1,1,1,1,0.947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3829,1,1,1,1,1,1,1,1,0.920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3830,1,1,1,1,1,1,1,1,0.856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3831,1,1,1,1,1,1,1,1,0.721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3832,1,1,1,1,1,1,1,1,0.549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3833,1,1,1,1,1,1,1,1,0.358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3834,1,1,1,1,1,1,1,1,0.183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3835,1,1,1,1,1,1,1,1,0.065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3836,1,1,1,1,1,1,1,1,0.021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3837,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3838,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3839,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3840,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3841,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3842,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3843,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3844,1,1,1,1,1,1,1,1,0.040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3845,1,1,1,1,1,1,1,1,0.127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3846,1,1,1,1,1,1,1,1,0.170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3847,1,1,1,1,1,1,1,1,0.295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3848,1,1,1,1,1,1,1,1,0.481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3849,1,1,1,1,1,1,1,1,0.667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3850,1,1,1,1,1,1,1,1,0.777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3851,1,1,1,1,1,1,1,1,0.919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3852,1,1,1,1,1,1,1,1,0.953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3853,1,1,1,1,1,1,1,1,0.952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3854,1,1,1,1,1,1,1,1,0.870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3855,1,1,1,1,1,1,1,1,0.728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3856,1,1,1,1,1,1,1,1,0.550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3857,1,1,1,1,1,1,1,1,0.355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3858,1,1,1,1,1,1,1,1,0.174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3859,1,1,1,1,1,1,1,1,0.066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3860,1,1,1,1,1,1,1,1,0.020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3861,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3862,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3863,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3864,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3865,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3866,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3867,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3868,1,1,1,1,1,1,1,1,0.039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3869,1,1,1,1,1,1,1,1,0.121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3870,1,1,1,1,1,1,1,1,0.150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3871,1,1,1,1,1,1,1,1,0.272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3872,1,1,1,1,1,1,1,1,0.440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3873,1,1,1,1,1,1,1,1,0.643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3874,1,1,1,1,1,1,1,1,0.816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3875,1,1,1,1,1,1,1,1,0.896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3876,1,1,1,1,1,1,1,1,0.951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3877,1,1,1,1,1,1,1,1,0.948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3878,1,1,1,1,1,1,1,1,0.839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3879,1,1,1,1,1,1,1,1,0.675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3880,1,1,1,1,1,1,1,1,0.498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3881,1,1,1,1,1,1,1,1,0.339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3882,1,1,1,1,1,1,1,1,0.203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3883,1,1,1,1,1,1,1,1,0.098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3884,1,1,1,1,1,1,1,1,0.023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3885,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3886,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3887,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3888,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3889,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3890,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3891,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3892,1,1,1,1,1,1,1,1,0.043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3893,1,1,1,1,1,1,1,1,0.132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3894,1,1,1,1,1,1,1,1,0.242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3895,1,1,1,1,1,1,1,1,0.356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3896,1,1,1,1,1,1,1,1,0.463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3897,1,1,1,1,1,1,1,1,0.559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3898,1,1,1,1,1,1,1,1,0.637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3899,1,1,1,1,1,1,1,1,0.706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3900,1,1,1,1,1,1,1,1,0.804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3901,1,1,1,1,1,1,1,1,0.833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3902,1,1,1,1,1,1,1,1,0.761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3903,1,1,1,1,1,1,1,1,0.672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3904,1,1,1,1,1,1,1,1,0.518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3905,1,1,1,1,1,1,1,1,0.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3906,1,1,1,1,1,1,1,1,0.191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3907,1,1,1,1,1,1,1,1,0.088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3908,1,1,1,1,1,1,1,1,0.022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3909,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3910,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3911,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3912,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3913,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3914,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3915,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3916,1,1,1,1,1,1,1,1,0.042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3917,1,1,1,1,1,1,1,1,0.132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3918,1,1,1,1,1,1,1,1,0.242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3919,1,1,1,1,1,1,1,1,0.352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3920,1,1,1,1,1,1,1,1,0.477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3921,1,1,1,1,1,1,1,1,0.609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3922,1,1,1,1,1,1,1,1,0.746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3923,1,1,1,1,1,1,1,1,0.829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3924,1,1,1,1,1,1,1,1,0.864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3925,1,1,1,1,1,1,1,1,0.841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3926,1,1,1,1,1,1,1,1,0.758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3927,1,1,1,1,1,1,1,1,0.612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3928,1,1,1,1,1,1,1,1,0.458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3929,1,1,1,1,1,1,1,1,0.332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3930,1,1,1,1,1,1,1,1,0.203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3931,1,1,1,1,1,1,1,1,0.094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3932,1,1,1,1,1,1,1,1,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3933,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3934,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3935,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3936,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3937,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3938,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3939,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3940,1,1,1,1,1,1,1,1,0.041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3941,1,1,1,1,1,1,1,1,0.128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3942,1,1,1,1,1,1,1,1,0.192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3943,1,1,1,1,1,1,1,1,0.314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3944,1,1,1,1,1,1,1,1,0.481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3945,1,1,1,1,1,1,1,1,0.651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3946,1,1,1,1,1,1,1,1,0.818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3947,1,1,1,1,1,1,1,1,0.900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3948,1,1,1,1,1,1,1,1,0.927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3949,1,1,1,1,1,1,1,1,0.863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3950,1,1,1,1,1,1,1,1,0.758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3951,1,1,1,1,1,1,1,1,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3952,1,1,1,1,1,1,1,1,0.465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3953,1,1,1,1,1,1,1,1,0.334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3954,1,1,1,1,1,1,1,1,0.187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3955,1,1,1,1,1,1,1,1,0.072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3956,1,1,1,1,1,1,1,1,0.023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3957,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3958,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3959,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3960,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3961,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3962,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3963,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3964,1,1,1,1,1,1,1,1,0.026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3965,1,1,1,1,1,1,1,1,0.072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3966,1,1,1,1,1,1,1,1,0.113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3967,1,1,1,1,1,1,1,1,0.179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3968,1,1,1,1,1,1,1,1,0.279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3969,1,1,1,1,1,1,1,1,0.364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3970,1,1,1,1,1,1,1,1,0.420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3971,1,1,1,1,1,1,1,1,0.521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3972,1,1,1,1,1,1,1,1,0.630,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3973,1,1,1,1,1,1,1,1,0.664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3974,1,1,1,1,1,1,1,1,0.685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3975,1,1,1,1,1,1,1,1,0.559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3976,1,1,1,1,1,1,1,1,0.442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3977,1,1,1,1,1,1,1,1,0.294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3978,1,1,1,1,1,1,1,1,0.181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3979,1,1,1,1,1,1,1,1,0.075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3980,1,1,1,1,1,1,1,1,0.023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3981,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3982,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3983,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3984,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3985,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3986,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3987,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3988,1,1,1,1,1,1,1,1,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3989,1,1,1,1,1,1,1,1,0.066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3990,1,1,1,1,1,1,1,1,0.142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3991,1,1,1,1,1,1,1,1,0.219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3992,1,1,1,1,1,1,1,1,0.330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3993,1,1,1,1,1,1,1,1,0.444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3994,1,1,1,1,1,1,1,1,0.525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3995,1,1,1,1,1,1,1,1,0.577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3996,1,1,1,1,1,1,1,1,0.577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3997,1,1,1,1,1,1,1,1,0.583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3998,1,1,1,1,1,1,1,1,0.479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T3999,1,1,1,1,1,1,1,1,0.406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4000,1,1,1,1,1,1,1,1,0.309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4001,1,1,1,1,1,1,1,1,0.225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
